MaHP,TenHP,ThoiLuong,TinChiHocTap,TinChiHocPhi,HeSo,MaNhomHP
MSE4561,"Ứng dụng tin học trong Vật liệu học, xử lý nhiệt và bề mặt",3(2-2-0-6),3,4,0.7,NULL
MSE4562,Mô hình hoá quá trình xử lý nhiệt và bề mặt,3(2-2-0-6),3,4,0.7,NULL
MSE4563,Mô phỏng số quá trình xử lý nhiệt,2(2-1-0-4),2,3,0.7,NULL
MSE4570,Đúc mỹ thuật,2(2-0-1-4),2,3.5,0.7,NULL
MSE4571,Đại cương vật liệu composit,2(2-0-0-4),2,2,0.7,NULL
MSE4572,Lý thuyết độ bền,2(2-1-0-4),2,3,0.7,NULL
MSE4580,Thiết kế khuôn mẫu,2(2-1-0-4),2,3,0.7,NULL
MSE4581,Nhiệt động học trong nhiệt luyện và xử lý bề mặt,2(2-0-0-4),2,2,0.7,NULL
MSE4590,Thực tập kỹ thuật,2(0-0-4-10),2,4,0.7,NULL
MSE4591,Các phương pháp kiểm tra không phá hủy,2(2-0-0-4),2,2,0.7,NULL
MSE4600,Phân tích cấu trúc và xác định tính chất vật lý của vật liệu,2(2-1-0.5-4),2,4,0.7,NULL
MSE4601,KH & KT vật liệu y sinh,3(2-2-0-6),3,4,0.7,NULL
MSE4610,Công nghệ xử lý bề mặt,2(2-1-0.5-4),2,4,0.7,NULL
MSE4611,Vật liệu năng lượng sạch,2(2-0-0-4),2,2,0.7,NULL
MSE4620,Công nghệ nhiệt luyện,2(2-1-0.5-4),2,4,0.7,NULL
MSE4621,Vật liệu compozit,3(2-2-0-6),3,4,0.7,NULL
MSE4630,Hiển vi điện tử và phân tích nguyên tố,2(2-1-0.5-4),2,4,0.7,NULL
MSE4631,Vật liệu nano trong hàng không và vận tải,3(2-2-0-6),3,4,0.7,NULL
MSE4640,Đồ án môn học Thiết kế xưởng nhiệt luyện,1(0-1-0-8),1,2,0.7,NULL
MSE4641,Công nghệ bề mặt và màng mỏng,3(2-1-1-6),3,4.5,0.7,NULL
MSE4650,Thiết bị nhiệt luyện,2(2-1-0-4),2,3,0.7,NULL
MSE4651,Vật liệu vô định hình,2(2-1-0-4),2,3,0.7,NULL
MSE4651E,Vật liệu vô định hình,2(2-1-0-4),2,3,0.7,NULL
MSE4652,Vật liệu chức năng,2(2-0-0-4),2,2,0.7,NULL
MSE4653,Mô phỏng cấp độ nguyên tử,2(2-0-0-4),2,2,0.7,NULL
MSE4654,Thiết bị điện tử trạng thái rắn,2(2-0-0-4),2,2,0.7,NULL
MSE4655,Gốm tiên tiến,2(2-0-0-4),2,2,0.7,NULL
MSE4656,Công nghệ bề mặt và màng mỏng,2(2-0-0-4),2,2,0.7,NULL
MSE4657,Công nghệ vật liệu y sinh nano,2(2-0-0-4),2,2,0.7,NULL
MSE4658,Sen-sơ và thiết bị na-nô,2(2-0-0-4),2,2,0.7,NULL
MSE4659,Công nghệ các bon nano,2(2-0-0-4),2,2,0.7,NULL
MSE4660,Vật liệu kim loại mầu,2(2-1-0.5-4),2,4,0.7,NULL
MSE4670,Hợp kim hệ sắt,2(2-1-0.5-4),2,4,0.7,NULL
MSE4680,Thực hành nghiên cứu vật liệu,2(0-2-1-4),2,3.5,0.5,NULL
MSE4690,Chuyên đề: Vật liệu thương phẩm,1(1-1-0-2),1,2,0.7,NULL
MSE4700,Ứng dụng tin học trong CNVL,2(1-2-1-8),2,4.5,0.5,NULL
MSE4701,Công nghệ vật liệu polyme – compozit,3(3-0-1-6),3,4.5,0.7,NULL
MSE4710,Xử lý bề mặt bằng phương pháp điện hoá,2(2-0-0.5-4),2,3,0.7,NULL
MSE4711,Hóa học các chất tạo màng và sơn,3(3-0-1-6),3,4.5,0.7,NULL
MSE4720,Lựa chọn vật liệu và công nghệ,2(1-2-0-4),2,3,0.7,NULL
MSE4721,Công nghệ cao su,3(3-0-1-6),3,4.5,0.7,NULL
MSE4730,Chuyên đề: vật liệu tiên tiến,2(1-2-0-4),2,3,0.7,NULL
MSE4731,Máy và thiết bị gia công nhựa nhiệt dẻo,3(3-0-1-6),3,4.5,0.7,NULL
MSE4740,Chuyên đề: công nghệ bề mặt tiên tiến,1(1-1-0-4),1,2,0.7,NULL
MSE4741,Kỹ thuật sản xuất chất dẻo,4(4-1-0-6),4,5,0.7,NULL
MSE4750,Vật liệu kim loại xốp,2(2-1-0-4),2,3,0.7,NULL
MSE4760,Khoa học bề mặt và ứng dụng,2(2-0-0-4),2,2,0.7,NULL
MSE4770,Công nghệ vật liệu bột,2(2-1-0-4),2,3,0.7,NULL
MSE4780,Anốt hoá hợp kim nhôm,2(2-0-0.5-4),2,3,0.7,NULL
MSE4790,Thực tập kỹ thuật,2(0-0-4-10),2,4,0.7,NULL
MSE4800,Lý thuyết cán,3(3-1-0.5-4),3,5,0.7,NULL
MSE4801,Vật lý và Vật liệu của bán dẫn,3(2-2-0-6),3,4,0.7,NULL
MSE4810,Vật liệu kỹ thuật,2(2-0-0-4),2,2,0.7,NULL
MSE4811,Công nghệ cán thép hình,3(2-2-0-6),3,4,0.7,NULL
MSE4812,Vật liệu và linh kiện quang điện tử và quang tử,3(2-2-0-6),3,4,0.7,NULL
MSE4815,Công nghệ cán hình,2(2-1-0-4),2,3,0.7,NULL
MSE4820,Thiết bị cán,3(3-1-0.5-6),3,5,0.7,NULL
MSE4821,Công nghệ chế tạo vật liệu và linh kiện điện tử nano,2(2-1-0-4),2,3,0.7,NULL
MSE4830,Đại cương gia công áp lực,2(2-1-0-4),2,3,0.7,NULL
MSE4831,Thiết kế và chế tạo linh kiện vi cơ điện tử,2(2-1-0-4),2,3,0.7,NULL
MSE4840,Đồ án thiết bị,1(1-1-0-8),1,2,0.7,NULL
MSE4841,Từ học và vật liệu từ,2(2-1-0-4),2,3,0.7,NULL
MSE4850,Đồ án môn học công nghệ cán,1(1-1-0-8),1,2,0.7,NULL
MSE4851,Mô phỏng linh kiện điện tử và quang điện tử,2(2-1-0-4),2,3,0.7,NULL
MSE4860,Công nghệ cán thép tấm và băng,2(2-1-0-4),2,3,0.7,NULL
MSE4861,Thực tập chế tạo vật liệu và linh kiện điện tử nano,2(2-1-0-4),2,4,0.7,NULL
MSE4870,Tự động hoá quá trình cán,3(3-1-0-4),3,4,0.7,NULL
MSE4880,Mô phỏng số quá trình biến dạng,2(2-1-0-4),2,3,0.7,NULL
MSE4890,Công nghệ cán ống,2(2-1-0-4),2,3,0.7,NULL
MSE4899E,Đồ án nghiên cứu,8(0-0-16-16),8,20,0.5,NULL
MSE4900,Thiết kế xưởng cán,2(2-1-0-4),2,3,0.7,NULL
MSE4901,Điện tử thân thiện với môi trường,3(2-2-0-6),3,4,0.7,NULL
MSE4910,Cơ sở về các quá trình năng lượng tái tạo,3(2-2-0-6),3,4,0.7,NULL
MSE4920,Thiết kế và ứng dụng vật liệu sinh học,2(2-1-0-4),2,3,0.7,NULL
MSE4930,Khoa học và công nghệ pin và tế bào nhiên liệu.,2(2-1-0-4),2,3,0.7,NULL
MSE4940,Vật liệu gốm y sinh,2(2-0-1-4),2,3.5,0.7,NULL
MSE4950,Pin năng lượng mặt trời,2(2-1-0-4),2,3,0.7,NULL
MSE4960,Thực tập chế tạo vật liệu năng lương và y sinh,2(2-1-0-4),2,4,0.7,NULL
MSE4980,Biến dạng tạo hình kim loại bột,2(2-1-0-4),2,3,0.7,NULL
MSE4989,Đồ án nghiên cứu Cử nhân (Kỹ thuật vật liệu),8(0-0-16-32),8,20,0.5,NULL
MSE4989E,Đồ án nghiên cứu Cử nhân (CTTT KHVL),8(0-0-16-32),8,20,0.5,NULL
MSE4990,Thực tập kỹ thuật,2(0-0-4-10),2,4,0.7,NULL
MSE4999,Đồ án tốt nghiệp,6(0-0-12-12),6,15,0.5,NULL
MSE4999E,Đồ án tốt nghiệp,6(0-0-12-12),6,15,0.5,NULL
MSE4xxx,Thực tập tốt nghiệp,2(2-1-0-4),2,3,0.7,NULL
MSE5010,Thực tập tốt nghiệp,4(0-0-8-12),4,10,0.5,NULL
MSE5011,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.7,NULL
MSE5012,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.7,NULL
MSE5013,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.7,NULL
MSE5014,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.7,NULL
MSE5015,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.7,NULL
MSE5021,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5,NULL
MSE5022,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5,NULL
MSE5023,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5,NULL
MSE5024,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5,NULL
MSE5025,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5,NULL
MSE5098,Thực tập tốt nghiệp,3(0-0-6-12),3,7.5,0.7,NULL
MSE5099,Đồ án tốt nghiệp,9(0-0-18-36),9,22.5,0.5,NULL
MSE5100,Hỏa luyện,2(2-0-1-4),2,3.5,0.7,NULL
MSE5101,Cơ sở thiết kế nhà máy gang thép,2(2-1-0-4),2,3,0.7,NULL
MSE5110,Đồ án tốt nghiệp,10(0-5-5-30),10,25,0.5,NULL
MSE5111,Kỹ thuật luyện thép lò điện,2(2-0-0-4),2,2,0.7,NULL
MSE5112,Kỹ thuật luyện thép lò thổi,2(2-0-0-4),2,2,0.7,NULL
MSE5113,Công nghệ luyện fero,2(2-0-0-4),2,2,0.7,NULL
MSE5114,Tinh luyện thép và hợp kim,3(3-0-0-6),3,3,0.7,NULL
MSE5116,Đồ án thiết kế quá trình công nghệ gang thép,2(0-4-0-4),2,4,0.7,NULL
MSE5117,Thiêu kết và vê viên quặng,3(2-1-1-6),3,4.5,0.7,NULL
MSE5118,Luyện thép lò điện,3(3-0-1-6),3,4.5,0.7,NULL
MSE5119,Luyện thép lò thổi,2(2-0-0-4),2,2,0.7,NULL
MSE5120,Kỹ thuật mới trong công nghệ gang thép,3(3-0-0-6),3,3,0.7,NULL
MSE5121,Tái sinh vật liệu,2(2-0-0-4),2,2,0.7,NULL
MSE5122,Thiêu kết và tạo viên quặng,2(2-0-0-4),2,2,0.7,NULL
MSE5123,Vật liệu chịu lửa,3(3-0-0-6),3,3,0.7,NULL
MSE5124,Vận hành lò cao,3(2-2-0-6),3,4,0.7,NULL
MSE5125,Ứng dụng trí tuệ nhân tạo trong luyện kim,3(2-2-0-6),3,4,0.7,NULL
MSE5130,Thiết bị nhà máy sản xuất gang thép,3(3-0-0-6),3,3,0.7,NULL
MSE5131,Đồ án thiết kế công nghệ sản xuất gang và thép,3(1-4-0-6),3,6,0.7,NULL
MSE5140,Vật liệu chịu lửa trong luyện kim,2(2-0-0-4),2,2,0.7,NULL
MSE5150,Mô hình hóa và điều khiển quá trình luyện kim,3(3-0-0-6),3,3,0.7,NULL
MSE5160,Công nghệ tiên tiến sản xuất thép và hợp kim,2(2-1-0-4),2,3,0.7,NULL
MSE5161,"Ứng dụng gang, thép và hợp kim",2(2-1-0-4),2,3,0.7,NULL
MSE5162,Đồ án thiết kế công nghệ sản xuất gang và thép II,3(0-4-2-6),3,6,0.5,NULL
MSE5170,Xử lý sự cố trong nhà máy gang thép,2(2-0-0-4),2,2,0.7,NULL
MSE5180,Thực tập tốt nghiệp,2(0-0-4-4),2,5,0.5,NULL
MSE5190,Đồ án tốt nghiệp kỹ sư (KTGT),10(0-0-20-20),10,25,0.5,NULL
MSE5198,Thực tập kỹ sư,6(0-0-12-24),6,15,0.5,NULL
MSE5199,Đồ án kỹ sư,9(0-0-18-36),9,22.5,0.5,NULL
MSE5210,"Luyện kim loại đất hiếm, phóng xạ",3(3-1-0-6),3,4,0.7,NULL
MSE5211,Công nghệ điện phân trong dung dịch nước,2(2-0-1-4),2,3.5,0.7,NULL
MSE5212,Vật liệu bột mịn và siêu mịn,2(2-0-1-4),2,3.5,0.7,NULL
MSE5213,Vật liệu compozit nền kim loại,2(2-0-1-4),2,3.5,0.7,NULL
MSE5214,Cơ học vật liệu,3(2-1-0-6),3,3,0.7,NULL
MSE5215,Cơ học mỏi và phá hủy,2(2-1-0-4),2,3,0.7,NULL
MSE5216,Mô phỏng số tối ưu công nghệ tạo hình,3(2-1-0-6),3,3,0.7,NULL
MSE5217,Đánh giá độ bền vật liệu,2(2-0-1-4),2,3.5,0.7,NULL
MSE5218,Quản lý sản xuất và quản trị nhân lực,2(2-1-0-4),2,3,0.7,NULL
MSE5219,Lập dự án xưởng tạo hình vật liệu,2(2-0-0-4),2,2,0.7,NULL
MSE5220,Công nghệ tạo hình vật liệu bột và Compozit,3(2-1-0-6),3,3,0.7,NULL
MSE5221,Công nghệ vật liệu bột,2(2-0-0-4),2,2,0.7,NULL
MSE5222,Vật liệu compozit nền gốm và polyme,2(2-0-1-4),2,3.5,0.7,NULL
MSE5223,Vật liệu và Công nghệ in 3D,2(2-0-1-4),2,3.5,0.7,NULL
MSE5224,Phân tích sai hỏng khi gia công tạo hình vật liệu,2(2-0-0-4),2,2,0.7,NULL
MSE5225,Công nghệ tạo hình vật liệu bột và compozit,3(2-1-0-6),3,3,0.7,NULL
MSE5226,Đồ án chuyên ngành I (Thiết bị tạo hình),3(1-4-0-6),3,6,0.5,NULL
MSE5230,Đồ án chuyên ngành II (Tối ưu công nghệ tạo hình),3(1-4-0-6),3,6,0.5,NULL
MSE5231,ĐATK khuôn tạo hình,3(1-3-0-6),3,6,0.7,NULL
MSE5250,Phương pháp phần tử hữu hạn,2(2-0-0-4),2,2,0.7,NULL
MSE5251,Khuếch tán và chuyển chất trong cơ học vật liệu,2(2-0-0-4),2,2,0.7,NULL
MSE5280,Thực tập tốt nghiệp,2(0-0-4-4),2,5,0.5,NULL
MSE5290,Đồ án tốt nghiệp kỹ sư (KLM&C),10(0-0-20-20),10,25,0.5,NULL
MSE5310,Đúc mỹ nghệ,2(0-1-3-4),2,5.5,0.7,NULL
MSE5311,Hợp kim hóa và biến tính,2(1-1-1-4),2,3.5,0.7,NULL
MSE5312,Vật liệu và hỗn hợp làm khuôn,2(2-0-1-4),2,3.5,0.7,NULL
MSE5313,Thiết bị đúc,3(3-0-0-6),3,3,0.7,NULL
MSE5314,Vật liệu tổ hợp,3(3-0-1-6),3,4.5,0.7,NULL
MSE5315,Đúc đặc biệt,2(2-0-1-4),2,3.5,0.7,NULL
MSE5316,Lập dự án thiết kế xưởng đúc,2(2-1-0-6),2,3,0.7,NULL
MSE5317,Đúc hợp kim mầu,2(2-1-0-4),2,3,0.7,NULL
MSE5318,Đúc gang và thép,2(2-1-0-4),2,3,0.7,NULL
MSE5319,Đồ án chuyên ngành I,2(0-4-0-4),2,4,0.5,NULL
MSE5321,Vật liệu cấu trúc nano,3(3-1-0-6),3,4,0.7,NULL
MSE5322,Xử lý số liệu thực nghiệm,2(1-2-0-4),2,3,0.7,NULL
MSE5323,Hiển vi điện tử,2(2-1-0-4),2,3,0.7,NULL
MSE5326,Đúc mỹ nghệ,2(1-0-2-4),2,4,0.7,NULL
MSE5327,Các quá trình đông đặc tiên tiến,2(2-0-0-4),2,2,0.7,NULL
MSE5329,Đồ án thiết kế Công nghệ I,2(0-0-4-4),2,4,0.5,NULL
MSE5330,Đồ án chuyên ngành II,3(2-2-0-6),3,6,0.5,NULL
MSE5331,Đồ án thiết kế công nghệ đúc,3(2-2-0-6),3,6,0.7,NULL
MSE5350,Chuyên đề nghiên cứu,2(2-0-0-8),2,2,0.7,NULL
MSE5380,Thực tập tốt nghiệp,2(0-0-4-4),2,5,0.5,NULL
MSE5390,Đồ án tốt nghiệp kỹ sư (Đúc),10(0-0-20-20),10,25,0.5,NULL
MSE5401,Vật liệu Ceramic,3(3-0-1-6),3,3,0.7,NULL
MSE5402,Tái sinh vật liệu kim loại màu,2(2-0-1-4),2,3.5,0.7,NULL
MSE5410,Công nghệ và thiết bị rèn dập,3(3-0-0-6),3,3,0.7,NULL
MSE5411,Công nghệ và thiết bị uốn,2(2-0-0-6),2,2,0.7,NULL
MSE5412,Tạo hình vật liệu bột,2(2-0-0-6),2,2,0.7,NULL
MSE5413,Vật liệu Ceramic,2(2-0-1-4),2,3.5,0.7,NULL
MSE5414,"Luyện kim loại quý, hiếm",2(2-1-0-4),2,3,0.7,NULL
MSE5415,Luyện kim loại đất hiếm,2(2-1-0-4),2,3,0.7,NULL
MSE5416,KT Điện hóa trong VL,2(2-1-0-4),2,3,0.7,NULL
MSE5417,Công nghệ chế tạo hợp kim màu,2(2-0-1-4),2,3.5,0.7,NULL
MSE5418,Động học các phản ứng luyện kim,2(2-1-0-4),2,3,0.7,NULL
MSE5419,Lập dự án và thiết kế xưởng luyện kim,2(2-0-0-4),2,2,0.7,NULL
MSE5420,Công nghệ và thiết bị cán đặc biệt,3(2-2-0-6),3,4,0.7,NULL
MSE5421,Công nghệ cán kim loại kép và giấy kim loại,2(2-0-0-6),2,2,0.7,NULL
MSE5422,Bài tập lớn thiết kế thiết bị gia công áp lực,2(2-0-0-6),2,2,0.7,NULL
MSE5423,Chuyên đề về Vật liệu KLM & Compozit,2(1-2-0-4),2,3,0.7,NULL
MSE5424,Đồ án chuyên ngành I,3(0-0-6-6),3,6,0.5,NULL
MSE5425,Vật liệu năng lượng,2(2-1-0-4),2,3,0.7,NULL
MSE5426,Thiết bị luyện kim màu và luyện kim bột,2(2-1-0-4),2,3,0.7,NULL
MSE5430,Mô hình hóa và mô phỏng số quá trình công nghệ cán,3(2-2-0-6),3,4,0.7,NULL
MSE5431,Kinh tế và tổ chức sản xuất xưởng cán,2(2-0-0-6),2,2,0.7,NULL
MSE5432,Đồ án thiết kế công nghệ luyện kim màu và luyện kim bột,3(1-3-1-6),3,6,0.7,NULL
MSE5434,Thiết bị luyện kim màu và luyện kim bột,3(3-1-0-6),3,4,0.7,NULL
MSE5440,"Công nghệ và thiết bị kéo, ép kim loại",3(3-0-0-6),3,3,0.7,NULL
MSE5450,Thực hành và thí nghiệm,2(0-2-2-6),2,5,0.7,NULL
MSE5460,Tự động hóa quá trình sản xuất cán,2(2-0-0-6),2,2,0.7,NULL
MSE5470,Cơ học phá hủy cơ sở,2(2-0-0-6),2,2,0.7,NULL
MSE5480,Thực tập tốt nghiệp,2(0-0-4-4),2,5,0.5,NULL
MSE5490,Đồ án tốt nghiệp kỹ sư (CNTBC),10(0-0-20-20),10,25,0.5,NULL
MSE5501,Quản trị dự án công nghiệp,2(2-0-0-6),2,2,0.7,NULL
MSE5510,Công nghệ nhiệt luyện nâng cao,3(3-0-0-6),3,3,0.7,NULL
MSE5511,Chuyên đề vật liệu và công nghệ vật liệu mới,2(2-0-0-4),2,2,0.7,NULL
MSE5512,Thiết kế lựa chọn vật liệu,3(3-0-0-4),3,3,0.7,NULL
MSE5513,Vật liệu chức năng,2(2-1-0-4),2,3,0.7,NULL
MSE5514,Các phương pháp phân tích tổ chức và cấu trúc,3(3-0-0-6),3,3,0.7,NULL
MSE5515,Kỹ thuật màng mỏng,3(3-0-0-6),3,3,0.7,NULL
MSE5516,Thiết kế công nghệ nhiệt luyện,3(2-1-1-4),3,4.5,0.7,NULL
MSE5517,Nhiệt luyện hợp kim nhẹ,3(2-2-0-4),3,4,0.7,NULL
MSE5518,Đồ án chuyên ngành I,3(0-0-6-6),3,6,0.5,NULL
MSE5520,Công nghệ xử lý bề mặt II,3(3-0-0-6),3,3,0.7,NULL
MSE5521,Công nghệ vật liệu bột và compozit,3(3-0-0-6),3,3,0.7,NULL
MSE5522,Lý thuyết độ bền,2(2-1-0-4),2,3,0.7,NULL
MSE5523,Vật liệu có tính năng đặc biệt,2(2-1-0-4),2,3,0.7,NULL
MSE5524,Mô phỏng số quá trình xử lý nhiệt,2(2-1-0-4),2,3,0.7,NULL
MSE5530,Công nghệ màng mỏng,2(2-0-0-4),2,2,0.7,NULL
MSE5531,Lựa chọn vật liệu và công nghệ,3(3-0-0-6),3,3,0.7,NULL
MSE5532,ĐATK Công nghệ nhiệt luyện và xử lý bề mặt,3(2-2-0-6),3,6,0.7,NULL
MSE5550,Lý thuyết độ bền,3(3-0-0-6),3,3,0.7,NULL
MSE5560,Vật liệu chức năng,3(3-0-0-6),3,3,0.7,NULL
MSE5570,"Vật liệu chịu ma sát, mài mòn",2(2-0-0-4),2,2,0.7,NULL
MSE5580,Thực tập tốt nghiệp,2(0-0-4-4),2,5,0.7,NULL
MSE5590,Đồ án tốt nghiệp kỹ sư (VLHXLNBM),10(0-0-20-20),10,25,0.5,NULL
MSE5600,Công nghệ hợp kim đặc biệt và triển vọng,2(2-0-0-4),2,2,0.7,NULL
MSE5601,Cơ học vật liệu nano,2(2-0-0-4),2,2,0.7,NULL
MSE5602,Vật liệu thông minh,2(2-1-0-4),2,3,0.7,NULL
MSE5603,Công nghệ điện hóa trong vật liệu,2(2-0-0-4),2,2,0.7,NULL
MSE5604,Thiêu kết trạng thái rắn,2(2-1-0-4),2,3,0.7,NULL
MSE5606,Vật liệu Ceramic tiên tiến,2(2-1-0-4),2,3,0.7,NULL
MSE5607,Vật liệu siêu sạch,2(2-1-0-4),2,3,0.7,NULL
MSE5608,Phương pháp đặc trưng vật liệu nâng cao,2(2-1-0-4),2,3,0.7,NULL
MSE5609,Ứng dụng khoa học dữ liệu vào khoa học và kỹ thuật vật liệu,2(2-1-0-4),2,3,0.7,NULL
MSE5610,An toàn công nghiệp và KT môi trường,3(3-0-0-6),3,3,0.7,NULL
MSE5611,Ăn mòn và bảo vệ vật liệu,2(2-1-0-4),2,3,0.7,NULL
MSE5612,Tinh luyện kim loại và hợp kim,2(2-0-0-4),2,2,0.7,NULL
MSE5613,Tái sinh vật liệu kim loại,2(2-0-0-6),2,2,0.7,NULL
MSE5614,Cơ sở thiết kế nhà máy luyện kim,2(2-0-0-4),2,2,0.7,NULL
MSE5615,Công nghệ và thiết bị đúc phôi thép,2(2-0-0-4),2,2,0.7,NULL
MSE5616,Công nghệ và thiết bị luyện kim bột,2(2-0-0-4),2,2,0.7,NULL
MSE5617,Vật liệu composite,2(2-0-1-6),2,3.5,0.7,NULL
MSE5620,Công nghệ và thiết bị luyện thép,3(3-0-0-6),3,3,0.7,NULL
MSE5630,Đồ án môn học,2(1-0-2-4),2,4,0.7,NULL
MSE5631,Công nghệ vật liệu siêu sạch,3(3-1-0-6),3,4,0.7,NULL
MSE5632,ĐATK Công nghệ,3(0-6-0-6),3,6,0.7,NULL
MSE5640,Thực tập tốt nghiệp,2(0-2-2-4),2,5,0.5,NULL
MSE5641,Ứng dụng tin học trong vật liệu kim loại màu và compozit,3(1-4-0-6),3,5,0.7,NULL
MSE5650,Đồ án tốt nghiệp kỹ sư,10(0-0-20-20),10,25,0.5,NULL
MSE5660,Vật liệu quang điện,2(2-0-0-4),2,2,0.7,NULL
MSE5661,Ăn mòn và suy biến vật liệu,2(2-0-0-4),2,2,0.7,NULL
MSE5662,Kim loại và hợp kim nhẹ,2(2-1-0-4),2,3,0.7,NULL
MSE5663,Ứng dụng hệ keo và sol-gel trong CNVL,2(2-0-0-4),2,2,0.7,NULL
MSE5664,Biến dạng dẻo của kim loại và hợp kim ở nhiệt độ cao,2(2-0-1-4),2,3.5,0.7,NULL
MSE5710,Công nghệ xử lý bề mặt,3(3-0-0-6),3,3,0.7,NULL
MSE5711,Cơ sở thiết kế xưởng đúc và nhiệt luyện,2(2-0-0-4),2,2,0.7,NULL
MSE5712,Thiết kế thiết bị đúc,2(1-2-0-4),2,3,0.7,NULL
MSE5713,Mô hình hóa và mô phỏng quá trình đúc,2(2-0-0-4),2,2,0.7,NULL
MSE5714,Hợp kim hệ sắt,2(2-1-0-4),2,3,0.7,NULL
MSE5715,Lý thuyết hợp kim hóa,2(2-0-0-4),2,2,0.7,NULL
MSE5720,Đồ án môn học,2(1-0-2-4),2,4,0.7,NULL
MSE5730,Thực tập tốt nghiệp,2(0-2-2-4),2,5,0.5,NULL
MSE5740,Đồ án tốt nghiệp kỹ sư,10(0-0-20-20),10,25,0.5,NULL
MSE5810,Công nghệ và thiết bị LK bột,3(3-0-0-6),3,3,0.7,NULL
MSE5811,Cơ sở thiết kế xưởng cán,2(2-0-0-4),2,2,0.7,NULL
MSE5812,Công nghệ và thiết bị ép chảy và kéo,2(2-0-0-4),2,2,0.7,NULL
MSE5813,Công nghệ và thiết bị cán ống và tấm,2(2-0-0-4),2,2,0.7,NULL
MSE5814,Mô phỏng số quá trình cán,2(2-0-0-4),2,2,0.7,NULL
MSE5815,Công nghệ và thiết bị rèn dập,2(2-0-0-4),2,2,0.7,NULL
MSE5816,Tự động hóa quá trình cán,2(2-0-0-4),2,2,0.7,NULL
MSE5820,Đồ án môn học,2(1-0-2-4),2,4,0.7,NULL
MSE5830,Thực tập tốt nghiệp,2(0-2-2-4),2,5,0.5,NULL
MSE5840,Đồ án tốt nghiệp kỹ sư,10(0-0-20-20),10,25,0.5,NULL
NE2000,Nhập môn KT Hạt nhân và VLMT,3(2-0-2-6),3,5,0.7,NULL
NE2001,Nhập môn ngành Vật lý y khoa,3(2-0-2-6),3,5,0.7,NULL
NE2010,Vật lý hiện đại,2(2-0-0-4),2,2,0.7,NULL
NE3001,Kỹ thuật phân tích hạt nhân,3(2-0.5-0.5-4),3,3.5,0.7,NULL
NE3002,Phương pháp tính toán số và LT ứng dụng,2(2-0-0-6),2,2,0.7,NULL
NE3003,KT hạt nhân ứng dụng trong các lĩnh vực KT 2,2(2-0-0-4),2,2,0.7,NULL
NE3005,Giải phẫu và sinh lý người đại cương,3(3-0-0-6),3,3,0.7,NULL
NE3006,Phương pháp tính toán trong vật lý y khoa,3(2-2-0-6),3,4,0.7,NULL
NE3010,Cơ sở vật lý hạt nhân,3(3-0.5-0-6),3,3.5,0.7,NULL
NE3012,Cơ sở vật lý hạt nhân,4(3-2-0-8),4,5,0.7,NULL
NE3015,Vật lý hạt nhân,3(2-1-1-6),3,4.5,0.7,NULL
NE3016,Tương tác bức xạ với vật chất,2(1-1-1-4),2,3.5,0.7,NULL
NE3017,Phương pháp Monte Carlo trong kỹ thuật hạt nhân,2(1-2-0-4),2,3,0.7,NULL
NE3020,Kỹ thuật hạt nhân & vật lý môi trường,3(2-2-0-6),3,4,0.7,NULL
NE3021,Truyền nhiệt và nhiệt động học kỹ thuật,3(2-2-0-6),3,4,0.7,NULL
NE3025,Đầu dò bức xạ,3(2-1-1-6),3,4.5,0.7,NULL
NE3026,Đo đạc thực nghiệm hạt nhân,3(2-1-1-6),3,4.5,0.7,NULL
NE3027,PP tính toán số và lập trình ứng dụng,3(2-2-0-6),3,4,0.7,NULL
NE3030,Kỹ thuật xung và số,2(2-0-0-4),2,2,0.7,NULL
NE3033,Liều lượng và bảo vệ an toàn bức xạ,3(2-1-1-6),3,4.5,0.7,NULL
NE3035,Liều lượng học và an toàn bức xạ,2(2-0-0-4),2,2,0.7,NULL
NE3036,Che chắn bức xạ,3(2-1-1-6),3,4.5,0.7,NULL
NE3037,Cơ sở máy gia tốc,2(2-0-0-4),2,2,0.7,NULL
NE3038,Kỹ thuật phân tích hạt nhân,3(2-0-2-6),3,5,0.6,NULL
NE3040,Điện tử hạt nhân I,3(3-0-0-6),3,3,0.7,NULL
NE3041,Kỹ thuật điện tử,3(2-1-1-6),3,4.5,0.7,NULL
NE3042,Điện tử số hạt nhân,3(2-0-2-6),3,5,0.7,NULL
NE3043,Thiết bị hạt nhân,3(2-1-1-6),3,4.5,0.7,NULL
NE3044,Điện tử hạt nhân,3(2-1-1-6),3,4.5,0.7,NULL
NE3045,Phương pháp thực nghiệm hạt nhân,3(2-2-0-6),3,4,0.7,NULL
NE3050,Kỹ thuật đo đạc bức xạ I,3(3-0-0-6),3,3,0.7,NULL
